CustomerId,AccountId,Segment,Tenure,Zip,IncomeBand
3023,101511,New,0,53968,<50k
3024,101512,SeasonHolder,4,53265,75-100k
3025,101512,SeasonHolder,7,52277,75-100k
3026,101513,SeasonHolder,9,52535,<50k
3027,101513,New,0,54888,<50k
3028,101514,Returning,7,53125,150k+
3029,101514,Returning,8,53626,<50k
3030,101515,Returning,10,50712,<50k
3031,101515,New,0,52478,50-75k
3032,101516,New,0,50525,100-150k
3033,101516,New,0,50100,50-75k
3034,101517,Returning,10,50445,50-75k
3035,101517,New,0,52353,50-75k
3036,101518,SeasonHolder,5,53828,100-150k
3037,101518,New,0,54826,50-75k
3038,101519,New,0,52909,100-150k
3039,101519,Returning,4,53516,75-100k
3040,101520,Returning,9,51498,<50k
3041,101520,New,0,54671,<50k
3042,101521,New,0,53175,100-150k
3043,101521,Returning,6,50978,50-75k
3044,101522,Returning,3,50536,75-100k
3045,101522,SeasonHolder,2,54538,150k+
3046,101523,New,0,51652,75-100k
3047,101523,SeasonHolder,6,51637,<50k
3048,101524,SeasonHolder,10,52862,100-150k
3049,101524,Returning,10,54652,50-75k
3050,101525,SeasonHolder,3,53270,75-100k
3051,101525,Returning,8,54156,100-150k
3052,101526,New,0,52696,100-150k
3053,101526,Returning,5,54032,50-75k
3054,101527,Returning,9,53273,100-150k
3055,101527,SeasonHolder,7,50535,75-100k
3056,101528,SeasonHolder,5,53589,100-150k
3057,101528,Returning,1,51858,<50k
3058,101529,Returning,8,52537,150k+
3059,101529,Returning,9,50020,75-100k
3060,101530,Returning,9,53597,<50k
3061,101530,New,0,51258,50-75k
3062,101531,New,0,52220,150k+
3063,101531,New,0,53812,75-100k
3064,101532,Returning,8,50661,<50k
3065,101532,SeasonHolder,2,51827,<50k
3066,101533,New,0,52985,100-150k
3067,101533,SeasonHolder,6,50828,<50k
3068,101534,Returning,10,52109,150k+
3069,101534,New,0,53644,100-150k
3070,101535,SeasonHolder,2,53930,75-100k
3071,101535,New,0,52931,50-75k
3072,101536,SeasonHolder,7,53201,<50k
3073,101536,New,0,51045,<50k
3074,101537,New,0,52667,75-100k
3075,101537,New,0,52825,75-100k
3076,101538,Returning,7,53202,75-100k
3077,101538,New,0,53630,75-100k
3078,101539,New,0,54124,75-100k
3079,101539,Returning,6,51448,100-150k
3080,101540,Returning,5,53002,150k+
3081,101540,SeasonHolder,10,53093,75-100k
3082,101541,New,0,50719,50-75k
3083,101541,SeasonHolder,10,53238,150k+
3084,101542,New,0,50743,<50k
3085,101542,New,0,51909,150k+
3086,101543,Returning,6,54134,<50k
3087,101543,SeasonHolder,1,53151,75-100k
3088,101544,SeasonHolder,7,53562,150k+
3089,101544,Returning,1,53019,50-75k
3090,101545,SeasonHolder,10,53817,100-150k
3091,101545,SeasonHolder,1,53878,100-150k
3092,101546,SeasonHolder,7,54980,150k+
3093,101546,New,0,54973,100-150k
3094,101547,Returning,2,51045,<50k
3095,101547,Returning,8,53837,100-150k
3096,101548,New,0,50844,<50k
3097,101548,Returning,1,54014,75-100k
3098,101549,Returning,1,54696,150k+
3099,101549,New,0,52442,50-75k
3100,101550,SeasonHolder,2,52423,<50k
3101,101550,Returning,4,51746,<50k
3102,101551,Returning,5,52255,100-150k
3103,101551,SeasonHolder,1,54805,<50k
3104,101552,SeasonHolder,10,54233,100-150k
3105,101552,New,0,50677,150k+
3106,101553,New,0,52674,100-150k
3107,101553,SeasonHolder,10,51533,<50k
3108,101554,SeasonHolder,1,50085,50-75k
3109,101554,Returning,8,51073,150k+
3110,101555,Returning,9,53511,75-100k
3111,101555,New,0,51483,50-75k
3112,101556,SeasonHolder,1,54295,75-100k
3113,101556,Returning,2,54128,<50k
3114,101557,Returning,3,54449,100-150k
3115,101557,New,0,50771,50-75k
3116,101558,Returning,8,50952,100-150k
3117,101558,New,0,51240,75-100k
3118,101559,New,0,51814,50-75k
3119,101559,New,0,54837,100-150k
3120,101560,New,0,53603,<50k
3121,101560,New,0,50555,50-75k
3122,101561,New,0,51000,150k+
3123,101561,Returning,3,52187,150k+
3124,101562,Returning,1,53157,150k+
3125,101562,New,0,54628,<50k
3126,101563,Returning,9,50897,100-150k
3127,101563,New,0,53083,<50k
3128,101564,New,0,52471,150k+
3129,101564,Returning,3,54036,50-75k
3130,101565,Returning,7,52351,75-100k
3131,101565,Returning,4,51704,75-100k
3132,101566,Returning,4,52527,75-100k
3133,101566,Returning,6,53847,50-75k
3134,101567,New,0,53045,75-100k
3135,101567,New,0,50210,100-150k
3136,101568,Returning,9,54322,50-75k
3137,101568,Returning,5,54418,100-150k
3138,101569,New,0,53226,100-150k
3139,101569,SeasonHolder,6,51516,150k+
3140,101570,Returning,2,54954,100-150k
3141,101570,New,0,51270,150k+
3142,101571,Returning,8,51073,75-100k
3143,101571,SeasonHolder,2,52511,150k+
3144,101572,Returning,6,51093,75-100k
3145,101572,Returning,9,53123,150k+
3146,101573,Returning,7,51578,50-75k
3147,101573,New,0,53661,75-100k
3148,101574,Returning,8,53797,150k+
3149,101574,SeasonHolder,4,50168,<50k
3150,101575,Returning,10,54380,<50k
3151,101575,Returning,8,54162,100-150k
3152,101576,SeasonHolder,4,53342,100-150k
3153,101576,New,0,53555,75-100k
3154,101577,SeasonHolder,8,54235,<50k
3155,101577,Returning,9,52926,150k+
3156,101578,Returning,10,51894,100-150k
3157,101578,Returning,10,54576,150k+
3158,101579,New,0,54632,50-75k
3159,101579,SeasonHolder,4,52086,75-100k
3160,101580,New,0,54336,<50k
3161,101580,New,0,51990,150k+
3162,101581,Returning,5,52517,150k+
3163,101581,New,0,54149,50-75k
3164,101582,Returning,3,51894,75-100k
3165,101582,Returning,5,53012,150k+
3166,101583,New,0,53496,150k+
3167,101583,New,0,52462,50-75k
3168,101584,SeasonHolder,4,51136,<50k
3169,101584,SeasonHolder,9,51298,150k+
3170,101585,Returning,4,51889,50-75k
3171,101585,Returning,7,50851,150k+
3172,101586,Returning,4,52645,100-150k
3173,101586,New,0,51884,150k+
3174,101587,New,0,51566,150k+
3175,101587,New,0,54011,100-150k
3176,101588,New,0,51943,<50k
3177,101588,Returning,1,53530,150k+
3178,101589,New,0,53307,75-100k
3179,101589,Returning,8,51744,50-75k
3180,101590,New,0,52650,75-100k
3181,101590,SeasonHolder,7,53031,100-150k
3182,101591,Returning,3,50578,100-150k
3183,101591,SeasonHolder,5,53414,50-75k
3184,101592,New,0,51850,50-75k
3185,101592,Returning,9,54346,75-100k
3186,101593,New,0,50222,50-75k
3187,101593,Returning,8,53418,<50k
3188,101594,New,0,51393,50-75k
3189,101594,Returning,3,54461,100-150k
3190,101595,SeasonHolder,1,51679,150k+
3191,101595,New,0,53745,75-100k
3192,101596,New,0,50351,75-100k
3193,101596,SeasonHolder,7,51335,<50k
3194,101597,SeasonHolder,7,51250,<50k
3195,101597,SeasonHolder,3,52832,50-75k
3196,101598,New,0,54584,100-150k
3197,101598,SeasonHolder,1,51523,150k+
3198,101599,SeasonHolder,7,53578,75-100k
3199,101599,New,0,52150,50-75k
3200,101600,New,0,50491,50-75k
3201,101600,SeasonHolder,3,52550,75-100k
3202,101601,New,0,50168,150k+
3203,101601,Returning,9,50851,50-75k
3204,101602,Returning,5,51415,<50k
3205,101602,SeasonHolder,6,53441,50-75k
3206,101603,Returning,5,50860,<50k
3207,101603,Returning,9,53244,75-100k
3208,101604,Returning,7,50630,75-100k
3209,101604,Returning,4,53810,150k+
3210,101605,New,0,54955,<50k
3211,101605,Returning,1,50972,100-150k
3212,101606,Returning,3,54475,100-150k
3213,101606,Returning,5,52642,150k+
3214,101607,SeasonHolder,7,50945,<50k
3215,101607,SeasonHolder,10,54844,100-150k
3216,101608,SeasonHolder,9,52496,100-150k
3217,101608,SeasonHolder,10,53936,<50k
3218,101609,Returning,7,54782,150k+
3219,101609,SeasonHolder,6,53047,<50k
3220,101610,Returning,10,54430,100-150k
3221,101610,SeasonHolder,4,54130,<50k
3222,101611,Returning,10,51566,50-75k
3223,101611,Returning,3,52599,150k+
3224,101612,Returning,4,53381,<50k
3225,101612,Returning,4,54870,100-150k
3226,101613,Returning,4,50377,75-100k
3227,101613,Returning,6,53245,150k+
3228,101614,New,0,52929,75-100k
3229,101614,Returning,10,54648,75-100k
3230,101615,New,0,54019,75-100k
3231,101615,Returning,1,51577,100-150k
3232,101616,Returning,1,52990,<50k
3233,101616,New,0,54332,75-100k
3234,101617,Returning,1,50011,<50k
3235,101617,New,0,52268,150k+
3236,101618,New,0,51827,100-150k
3237,101618,Returning,2,52531,100-150k
3238,101619,New,0,50051,<50k
3239,101619,SeasonHolder,8,54304,75-100k
3240,101620,New,0,54863,<50k
3241,101620,New,0,51750,100-150k
3242,101621,Returning,10,52806,100-150k
3243,101621,New,0,52213,50-75k
3244,101622,New,0,54858,75-100k
3245,101622,New,0,50592,150k+
3246,101623,Returning,6,50012,150k+
3247,101623,New,0,53685,75-100k
3248,101624,SeasonHolder,5,54763,100-150k
3249,101624,Returning,5,52433,75-100k
3250,101625,Returning,6,51498,<50k
3251,101625,New,0,51572,150k+
3252,101626,Returning,4,53018,150k+
3253,101626,New,0,50077,150k+
3254,101627,Returning,1,51497,150k+
3255,101627,Returning,4,53844,75-100k
3256,101628,Returning,9,53870,50-75k
3257,101628,Returning,8,51339,<50k
3258,101629,SeasonHolder,8,53012,<50k
3259,101629,Returning,7,50689,50-75k
3260,101630,Returning,6,53695,150k+
3261,101630,New,0,52751,75-100k
3262,101631,New,0,53177,<50k
3263,101631,SeasonHolder,4,54912,75-100k
3264,101632,New,0,54974,100-150k
3265,101632,SeasonHolder,10,53404,75-100k
3266,101633,SeasonHolder,6,52945,100-150k
3267,101633,Returning,7,50576,100-150k
3268,101634,New,0,51905,150k+
3269,101634,New,0,54532,<50k
3270,101635,New,0,52311,75-100k
3271,101635,New,0,53046,150k+
3272,101636,Returning,8,54311,150k+
3273,101636,Returning,1,54486,100-150k
3274,101637,SeasonHolder,9,54197,150k+
3275,101637,New,0,51517,50-75k
3276,101638,New,0,50563,75-100k
3277,101638,New,0,54468,100-150k
3278,101639,New,0,50939,50-75k
3279,101639,SeasonHolder,8,52379,150k+
3280,101640,New,0,52500,150k+
3281,101640,New,0,54495,75-100k
3282,101641,New,0,53174,75-100k
3283,101641,SeasonHolder,6,50276,100-150k
3284,101642,New,0,52059,100-150k
3285,101642,New,0,53363,75-100k
3286,101643,Returning,4,53958,75-100k
3287,101643,SeasonHolder,4,51764,75-100k
3288,101644,New,0,52204,150k+
3289,101644,Returning,3,50813,50-75k
3290,101645,New,0,54809,100-150k
3291,101645,New,0,50590,50-75k
3292,101646,New,0,51780,150k+
3293,101646,Returning,9,54844,150k+
3294,101647,New,0,52355,<50k
3295,101647,Returning,10,52805,100-150k
3296,101648,Returning,6,50744,75-100k
3297,101648,Returning,9,54334,<50k
3298,101649,Returning,6,53951,100-150k
3299,101649,SeasonHolder,10,51921,75-100k
3300,101650,New,0,51894,150k+
3301,101650,SeasonHolder,5,51462,100-150k
3302,101651,SeasonHolder,3,53541,50-75k
3303,101651,New,0,53936,150k+
3304,101652,Returning,2,51599,50-75k
3305,101652,New,0,51395,100-150k
3306,101653,New,0,54116,100-150k
3307,101653,New,0,50585,150k+
3308,101654,SeasonHolder,3,50439,150k+
3309,101654,Returning,6,54676,100-150k
3310,101655,Returning,6,51080,150k+
3311,101655,Returning,10,53217,75-100k
3312,101656,New,0,52269,50-75k
3313,101656,Returning,1,53279,50-75k
3314,101657,SeasonHolder,7,51366,<50k
3315,101657,New,0,53186,150k+
3316,101658,Returning,2,53299,75-100k
3317,101658,SeasonHolder,8,52812,<50k
3318,101659,New,0,51351,150k+
3319,101659,New,0,51507,<50k
3320,101660,New,0,54392,150k+
3321,101660,Returning,1,51468,75-100k
3322,101661,New,0,53408,150k+
3323,101661,New,0,50554,50-75k
3324,101662,SeasonHolder,5,52077,100-150k
3325,101662,Returning,3,50087,<50k
3326,101663,New,0,50925,75-100k
3327,101663,New,0,54157,50-75k
3328,101664,New,0,52877,100-150k
3329,101664,SeasonHolder,9,54578,100-150k
3330,101665,Returning,9,53529,<50k
3331,101665,SeasonHolder,5,54182,75-100k
3332,101666,SeasonHolder,3,51772,75-100k
3333,101666,SeasonHolder,2,50874,75-100k
3334,101667,SeasonHolder,6,54128,50-75k
3335,101667,Returning,8,54051,150k+
3336,101668,Returning,6,51982,75-100k
3337,101668,New,0,52545,50-75k
3338,101669,New,0,53498,150k+
3339,101669,SeasonHolder,3,54252,50-75k
3340,101670,New,0,50911,<50k
3341,101670,New,0,53952,150k+
3342,101671,SeasonHolder,9,51995,100-150k
3343,101671,Returning,9,53662,75-100k
3344,101672,Returning,9,52832,50-75k
3345,101672,New,0,53436,75-100k
3346,101673,Returning,3,53894,75-100k
3347,101673,SeasonHolder,1,51654,100-150k
3348,101674,SeasonHolder,10,50806,150k+
3349,101674,SeasonHolder,6,52775,50-75k
3350,101675,New,0,52235,75-100k
3351,101675,New,0,51518,150k+
3352,101676,Returning,5,52308,100-150k
3353,101676,Returning,8,53616,150k+
3354,101677,SeasonHolder,5,51121,75-100k
3355,101677,Returning,9,50715,75-100k
3356,101678,Returning,9,53268,100-150k
3357,101678,SeasonHolder,4,50015,75-100k
3358,101679,New,0,52281,<50k
3359,101679,SeasonHolder,6,53504,<50k
3360,101680,New,0,50432,150k+
3361,101680,Returning,1,52271,<50k
3362,101681,Returning,7,54882,50-75k
3363,101681,New,0,54788,150k+
3364,101682,SeasonHolder,9,53836,75-100k
3365,101682,New,0,50926,150k+
3366,101683,New,0,50995,100-150k
3367,101683,New,0,51545,100-150k
3368,101684,Returning,4,53856,50-75k
3369,101684,SeasonHolder,7,54892,100-150k
3370,101685,Returning,10,51730,100-150k
3371,101685,New,0,51464,75-100k
3372,101686,New,0,54966,100-150k
3373,101686,Returning,5,53265,100-150k
3374,101687,Returning,7,52779,100-150k
3375,101687,SeasonHolder,4,51845,50-75k
3376,101688,Returning,4,54182,<50k
3377,101688,SeasonHolder,2,51419,150k+
3378,101689,Returning,6,52126,<50k
3379,101689,SeasonHolder,7,52688,100-150k
3380,101690,Returning,8,51734,150k+
3381,101690,New,0,51135,150k+
3382,101691,SeasonHolder,8,52995,100-150k
3383,101691,Returning,9,52696,75-100k
3384,101692,SeasonHolder,8,53969,150k+
3385,101692,Returning,10,53658,<50k
3386,101693,New,0,53244,75-100k
3387,101693,Returning,2,54296,150k+
3388,101694,Returning,8,53907,150k+
3389,101694,Returning,4,51853,<50k
3390,101695,Returning,9,53133,75-100k
3391,101695,New,0,52808,50-75k
3392,101696,New,0,52792,<50k
3393,101696,New,0,54624,100-150k
3394,101697,Returning,3,54398,150k+
3395,101697,New,0,52625,100-150k
3396,101698,SeasonHolder,5,52816,<50k
3397,101698,New,0,50712,<50k
3398,101699,SeasonHolder,9,51438,100-150k
3399,101699,Returning,1,54151,<50k
3400,101700,New,0,52485,150k+
3401,101700,New,0,54919,50-75k
3402,101701,New,0,50991,100-150k
3403,101701,New,0,54266,75-100k
3404,101702,SeasonHolder,6,52479,75-100k
3405,101702,New,0,51547,75-100k
3406,101703,SeasonHolder,7,54592,<50k
3407,101703,SeasonHolder,10,51282,150k+
3408,101704,SeasonHolder,8,52699,150k+
3409,101704,SeasonHolder,1,50053,100-150k
3410,101705,Returning,3,54458,<50k
3411,101705,SeasonHolder,6,52810,75-100k
3412,101706,SeasonHolder,1,51215,<50k
3413,101706,New,0,53613,<50k
3414,101707,SeasonHolder,8,53530,50-75k
3415,101707,New,0,54724,150k+
3416,101708,Returning,5,51913,75-100k
3417,101708,New,0,52401,100-150k
3418,101709,Returning,8,53154,75-100k
3419,101709,Returning,1,50531,75-100k
3420,101710,Returning,7,51151,<50k
3421,101710,Returning,3,52335,<50k
3422,101711,New,0,52007,<50k
3423,101711,SeasonHolder,10,54741,75-100k
3424,101712,Returning,5,54221,75-100k
3425,101712,New,0,54750,100-150k
3426,101713,New,0,50002,50-75k
3427,101713,New,0,52138,50-75k
3428,101714,Returning,1,52166,50-75k
3429,101714,SeasonHolder,10,51003,100-150k
3430,101715,SeasonHolder,7,52878,150k+
3431,101715,New,0,54162,100-150k
3432,101716,SeasonHolder,1,54230,100-150k
3433,101716,New,0,54896,100-150k
3434,101717,New,0,50651,100-150k
3435,101717,SeasonHolder,4,53669,<50k
3436,101718,SeasonHolder,2,51935,<50k
3437,101718,SeasonHolder,1,50297,150k+
3438,101719,SeasonHolder,4,52790,100-150k
3439,101719,Returning,7,54946,50-75k
3440,101720,New,0,54146,75-100k
3441,101720,SeasonHolder,10,51048,50-75k
3442,101721,Returning,9,50332,<50k
3443,101721,SeasonHolder,2,54622,<50k
3444,101722,New,0,51334,<50k
3445,101722,Returning,10,54622,75-100k
3446,101723,SeasonHolder,2,53100,<50k
3447,101723,New,0,54886,150k+
3448,101724,New,0,51910,75-100k
3449,101724,New,0,54696,100-150k
3450,101725,SeasonHolder,1,51217,100-150k
3451,101725,Returning,4,52081,75-100k
3452,101726,New,0,51149,75-100k
3453,101726,New,0,51309,75-100k
3454,101727,SeasonHolder,5,52391,50-75k
3455,101727,SeasonHolder,10,52013,50-75k
3456,101728,New,0,53398,50-75k
3457,101728,New,0,51996,50-75k
3458,101729,Returning,6,53041,50-75k
3459,101729,New,0,54312,50-75k
3460,101730,New,0,52062,75-100k
3461,101730,Returning,1,50980,<50k
3462,101731,New,0,51695,150k+
3463,101731,New,0,54094,150k+
3464,101732,SeasonHolder,1,53008,75-100k
3465,101732,SeasonHolder,2,50653,75-100k
3466,101733,SeasonHolder,3,54200,150k+
3467,101733,SeasonHolder,5,54000,150k+
3468,101734,SeasonHolder,9,53983,150k+
3469,101734,New,0,53891,50-75k
3470,101735,New,0,53813,150k+
3471,101735,SeasonHolder,2,52752,100-150k
3472,101736,Returning,5,53044,150k+
3473,101736,SeasonHolder,4,54010,<50k
3474,101737,New,0,53399,100-150k
3475,101737,New,0,53162,50-75k
3476,101738,New,0,52018,100-150k
3477,101738,SeasonHolder,3,53462,75-100k
3478,101739,SeasonHolder,1,52803,150k+
3479,101739,New,0,51398,100-150k
3480,101740,New,0,53918,<50k
3481,101740,New,0,51780,100-150k
3482,101741,Returning,9,50828,150k+
3483,101741,New,0,53811,150k+
3484,101742,New,0,52749,75-100k
3485,101742,Returning,4,50689,<50k
3486,101743,Returning,7,54832,50-75k
3487,101743,Returning,8,50678,<50k
3488,101744,New,0,50078,75-100k
3489,101744,Returning,3,52903,75-100k
3490,101745,Returning,4,51189,50-75k
3491,101745,Returning,8,52009,150k+
3492,101746,New,0,50865,75-100k
3493,101746,Returning,2,50719,50-75k
3494,101747,SeasonHolder,6,51502,100-150k
3495,101747,Returning,6,50744,<50k
3496,101748,New,0,52289,150k+
3497,101748,SeasonHolder,7,51256,50-75k
3498,101749,SeasonHolder,8,51161,50-75k
3499,101749,New,0,54755,150k+
3500,101750,SeasonHolder,6,51403,<50k
3501,101750,Returning,2,54424,100-150k
3502,101751,Returning,7,51031,150k+
3503,101751,New,0,50251,<50k
3504,101752,SeasonHolder,10,50284,<50k
3505,101752,New,0,50196,<50k
3506,101753,Returning,7,50336,50-75k
3507,101753,SeasonHolder,4,53052,75-100k
3508,101754,New,0,51651,50-75k
3509,101754,Returning,8,52054,<50k
3510,101755,Returning,4,54809,100-150k
3511,101755,Returning,7,54848,<50k
3512,101756,Returning,2,53101,100-150k
3513,101756,New,0,51817,150k+
3514,101757,SeasonHolder,5,53446,<50k
3515,101757,SeasonHolder,4,54255,50-75k
3516,101758,Returning,9,50110,150k+
3517,101758,SeasonHolder,10,51476,50-75k
3518,101759,SeasonHolder,8,51587,75-100k
3519,101759,Returning,9,54724,75-100k
3520,101760,SeasonHolder,4,51320,100-150k
3521,101760,Returning,3,52457,50-75k
3522,101761,Returning,6,50858,<50k
3523,101761,SeasonHolder,9,51575,150k+
3524,101762,New,0,52125,75-100k
3525,101762,New,0,52487,<50k
3526,101763,New,0,51490,100-150k
3527,101763,SeasonHolder,4,52784,75-100k
3528,101764,New,0,54765,75-100k
3529,101764,New,0,53521,<50k
3530,101765,New,0,52109,75-100k
3531,101765,Returning,1,51921,150k+
3532,101766,Returning,1,54220,100-150k
3533,101766,New,0,51644,<50k
3534,101767,SeasonHolder,1,52860,50-75k
3535,101767,New,0,53406,<50k
3536,101768,SeasonHolder,5,50396,50-75k
3537,101768,New,0,54578,75-100k
3538,101769,New,0,52064,75-100k
3539,101769,New,0,51338,100-150k
3540,101770,Returning,3,54363,150k+
3541,101770,Returning,3,52078,<50k
3542,101771,New,0,50323,75-100k
3543,101771,Returning,9,50283,75-100k
3544,101772,New,0,50244,100-150k
3545,101772,SeasonHolder,7,51725,100-150k
3546,101773,SeasonHolder,1,50408,150k+
3547,101773,New,0,54891,<50k
3548,101774,New,0,51748,100-150k
3549,101774,SeasonHolder,1,51587,<50k
3550,101775,New,0,51128,150k+
3551,101775,SeasonHolder,8,50463,150k+
3552,101776,SeasonHolder,4,52985,100-150k
3553,101776,SeasonHolder,6,50588,75-100k
3554,101777,Returning,3,52097,<50k
3555,101777,Returning,5,53457,150k+
3556,101778,Returning,3,51418,50-75k
3557,101778,Returning,10,54780,<50k
3558,101779,New,0,54068,<50k
3559,101779,Returning,10,54922,75-100k
3560,101780,Returning,6,51739,100-150k
3561,101780,Returning,1,51816,150k+
3562,101781,Returning,7,50396,<50k
3563,101781,New,0,50962,<50k
3564,101782,Returning,2,52307,150k+
3565,101782,Returning,9,51322,75-100k
3566,101783,New,0,50703,150k+
3567,101783,New,0,53209,150k+
3568,101784,New,0,54610,100-150k
3569,101784,SeasonHolder,5,52291,50-75k
3570,101785,SeasonHolder,1,51617,100-150k
3571,101785,New,0,51804,50-75k
3572,101786,Returning,8,50209,150k+
3573,101786,SeasonHolder,2,50497,<50k
3574,101787,New,0,51694,75-100k
3575,101787,SeasonHolder,2,51754,150k+
3576,101788,New,0,50319,50-75k
3577,101788,New,0,52015,<50k
3578,101789,New,0,54299,75-100k
3579,101789,New,0,54007,75-100k
3580,101790,Returning,5,50959,100-150k
3581,101790,New,0,51133,150k+
3582,101791,Returning,10,52841,<50k
3583,101791,SeasonHolder,9,52080,75-100k
3584,101792,SeasonHolder,9,53689,150k+
3585,101792,SeasonHolder,10,54914,150k+
3586,101793,SeasonHolder,4,54117,75-100k
3587,101793,Returning,8,51443,50-75k
3588,101794,Returning,7,54548,75-100k
3589,101794,SeasonHolder,8,54270,50-75k
3590,101795,New,0,51015,100-150k
3591,101795,Returning,3,50238,100-150k
3592,101796,SeasonHolder,10,54315,100-150k
3593,101796,SeasonHolder,5,53915,<50k
3594,101797,New,0,52109,50-75k
3595,101797,SeasonHolder,6,51855,75-100k
3596,101798,New,0,51388,<50k
3597,101798,Returning,10,51427,50-75k
3598,101799,Returning,6,54840,50-75k
3599,101799,Returning,3,50149,75-100k
3600,101800,New,0,53274,75-100k
3601,101800,SeasonHolder,1,52224,75-100k
3602,101801,New,0,51001,100-150k
3603,101801,New,0,50841,<50k
3604,101802,SeasonHolder,10,51116,100-150k
3605,101802,New,0,52973,75-100k
3606,101803,New,0,51676,75-100k
3607,101803,New,0,52668,150k+
3608,101804,New,0,54961,150k+
3609,101804,New,0,51850,100-150k
3610,101805,New,0,54221,100-150k
3611,101805,SeasonHolder,6,51350,150k+
3612,101806,New,0,50244,150k+
3613,101806,Returning,4,51019,150k+
3614,101807,SeasonHolder,7,52140,50-75k
3615,101807,New,0,54574,100-150k
3616,101808,Returning,1,51018,150k+
3617,101808,New,0,50069,50-75k
3618,101809,Returning,1,53247,100-150k
3619,101809,Returning,3,50019,100-150k
3620,101810,SeasonHolder,9,53233,75-100k
3621,101810,New,0,54715,150k+
3622,101811,New,0,53266,50-75k
3623,101811,Returning,1,52862,75-100k
3624,101812,Returning,6,50689,100-150k
3625,101812,New,0,51659,50-75k
3626,101813,New,0,51408,75-100k
3627,101813,New,0,53421,150k+
3628,101814,New,0,53770,<50k
3629,101814,SeasonHolder,6,54162,<50k
3630,101815,New,0,53944,100-150k
3631,101815,Returning,8,54046,150k+
3632,101816,New,0,50487,150k+
3633,101816,New,0,52717,75-100k
3634,101817,New,0,54415,75-100k
3635,101817,Returning,3,54969,150k+
3636,101818,New,0,50459,150k+
3637,101818,New,0,52632,100-150k
3638,101819,SeasonHolder,5,53613,100-150k
3639,101819,New,0,53883,<50k
3640,101820,New,0,50130,150k+
3641,101820,New,0,53117,<50k
3642,101821,Returning,1,51120,150k+
3643,101821,New,0,54443,<50k
3644,101822,SeasonHolder,7,50410,<50k
3645,101822,New,0,54343,75-100k
3646,101823,New,0,53234,75-100k
3647,101823,SeasonHolder,4,52042,150k+
3648,101824,New,0,51494,150k+
3649,101824,SeasonHolder,4,51950,150k+
3650,101825,New,0,51707,50-75k
3651,101825,New,0,53420,<50k
3652,101826,New,0,51271,50-75k
3653,101826,Returning,7,53430,50-75k
3654,101827,New,0,50419,75-100k
3655,101827,New,0,50039,50-75k
3656,101828,Returning,1,52529,100-150k
3657,101828,New,0,52508,100-150k
3658,101829,Returning,10,52629,150k+
3659,101829,New,0,51281,50-75k
3660,101830,New,0,51703,100-150k
3661,101830,New,0,50841,150k+
3662,101831,New,0,50750,150k+
3663,101831,Returning,8,54786,75-100k
3664,101832,Returning,4,52213,<50k
3665,101832,New,0,52967,75-100k
3666,101833,Returning,5,50685,50-75k
3667,101833,New,0,52053,100-150k
3668,101834,New,0,50346,100-150k
3669,101834,New,0,51851,50-75k
3670,101835,SeasonHolder,4,50277,150k+
3671,101835,SeasonHolder,8,52229,100-150k
3672,101836,New,0,53440,75-100k
3673,101836,New,0,50393,100-150k
3674,101837,New,0,54398,150k+
3675,101837,Returning,3,51944,100-150k
3676,101838,New,0,51467,150k+
3677,101838,New,0,52886,100-150k
3678,101839,Returning,3,53962,150k+
3679,101839,New,0,51902,150k+
3680,101840,Returning,3,53762,50-75k
3681,101840,Returning,4,51835,150k+
3682,101841,New,0,53060,75-100k
3683,101841,Returning,7,53996,100-150k
3684,101842,Returning,10,53097,75-100k
3685,101842,New,0,54512,50-75k
3686,101843,New,0,53085,75-100k
3687,101843,New,0,52249,150k+
3688,101844,New,0,50888,50-75k
3689,101844,SeasonHolder,5,52817,50-75k
3690,101845,New,0,54796,100-150k
3691,101845,Returning,7,53636,75-100k
3692,101846,SeasonHolder,5,51903,100-150k
3693,101846,New,0,54584,150k+
3694,101847,SeasonHolder,5,52290,<50k
3695,101847,SeasonHolder,10,51261,75-100k
3696,101848,New,0,51188,50-75k
3697,101848,New,0,54002,150k+
3698,101849,Returning,7,51176,75-100k
3699,101849,New,0,54109,50-75k
3700,101850,Returning,10,53100,75-100k
3701,101850,SeasonHolder,2,52740,<50k
3702,101851,New,0,52408,50-75k
3703,101851,New,0,50276,<50k
3704,101852,New,0,53457,150k+
3705,101852,Returning,5,52358,100-150k
3706,101853,SeasonHolder,8,53246,150k+
3707,101853,Returning,9,51431,150k+
3708,101854,SeasonHolder,5,51987,<50k
3709,101854,New,0,50962,150k+
3710,101855,New,0,52511,75-100k
3711,101855,New,0,51455,<50k
3712,101856,SeasonHolder,6,51623,<50k
3713,101856,Returning,5,50517,75-100k
3714,101857,New,0,53659,150k+
3715,101857,Returning,6,51363,75-100k
3716,101858,New,0,50738,100-150k
3717,101858,New,0,54927,150k+
3718,101859,New,0,53622,50-75k
3719,101859,SeasonHolder,3,51430,<50k
3720,101860,SeasonHolder,2,54546,50-75k
3721,101860,Returning,1,52466,50-75k
3722,101861,New,0,50647,50-75k
3723,101861,SeasonHolder,2,54517,50-75k
3724,101862,Returning,8,51400,100-150k
3725,101862,Returning,6,50750,50-75k
3726,101863,Returning,9,52421,150k+
3727,101863,New,0,52906,<50k
3728,101864,Returning,3,51354,75-100k
