CustomerId,AccountId,PlanId,Season,PriorSpend,RenewedFlag,RenewalDate,RenewalAmount
1697,100848,2,2023-24,5069.11,0,2023-08-01,0.0
1697,100848,2,2024-25,3677.46,1,2024-08-01,3787.78
1700,100850,3,2023-24,4195.21,0,2023-08-01,0.0
1700,100850,2,2024-25,790.25,1,2024-08-01,813.96
1701,100850,2,2023-24,3549.9,1,2023-08-01,3656.4
1701,100850,4,2024-25,2331.31,1,2024-08-01,2401.25
1710,100855,2,2023-24,2521.22,0,2023-08-01,0.0
1710,100855,3,2024-25,5103.15,1,2024-08-01,5256.24
1715,100857,2,2023-24,4577.83,1,2023-08-01,4715.16
1715,100857,4,2024-25,5267.59,1,2024-08-01,5425.62
1723,100861,2,2023-24,4765.97,1,2023-08-01,4908.95
1723,100861,3,2024-25,4606.5,1,2024-08-01,4744.69
1724,100862,4,2023-24,2294.06,1,2023-08-01,2362.88
1724,100862,3,2024-25,4124.26,1,2024-08-01,4247.99
1728,100864,2,2023-24,2891.37,1,2023-08-01,2978.11
1728,100864,3,2024-25,2839.66,1,2024-08-01,2924.85
1729,100864,3,2023-24,2119.52,1,2023-08-01,2183.11
1729,100864,3,2024-25,2657.15,0,2024-08-01,0.0
1732,100866,4,2023-24,2114.98,0,2023-08-01,0.0
1732,100866,2,2024-25,1131.0,1,2024-08-01,1164.93
1733,100866,4,2023-24,2059.77,1,2023-08-01,2121.56
1733,100866,4,2024-25,4389.39,1,2024-08-01,4521.07
1735,100867,4,2023-24,714.44,1,2023-08-01,735.87
1735,100867,4,2024-25,1312.79,1,2024-08-01,1352.17
1740,100870,3,2023-24,1373.72,1,2023-08-01,1414.93
1740,100870,3,2024-25,5507.35,1,2024-08-01,5672.57
1745,100872,4,2023-24,4512.84,1,2023-08-01,4648.23
1745,100872,4,2024-25,2658.73,1,2024-08-01,2738.49
1747,100873,4,2023-24,1952.13,1,2023-08-01,2010.69
1747,100873,4,2024-25,2166.28,0,2024-08-01,0.0
1749,100874,3,2023-24,1460.19,1,2023-08-01,1504.0
1749,100874,3,2024-25,5841.2,1,2024-08-01,6016.44
1758,100879,3,2023-24,2707.47,1,2023-08-01,2788.69
1758,100879,3,2024-25,3406.23,1,2024-08-01,3508.42
1763,100881,2,2023-24,5916.91,1,2023-08-01,6094.42
1763,100881,2,2024-25,2135.77,0,2024-08-01,0.0
1766,100883,4,2023-24,2870.01,1,2023-08-01,2956.11
1766,100883,2,2024-25,2776.62,0,2024-08-01,0.0
1773,100886,3,2023-24,2186.71,1,2023-08-01,2252.31
1773,100886,3,2024-25,1100.79,1,2024-08-01,1133.81
1775,100887,3,2023-24,2179.29,0,2023-08-01,0.0
1775,100887,4,2024-25,3355.17,1,2024-08-01,3455.83
1777,100888,4,2023-24,2333.88,1,2023-08-01,2403.9
1777,100888,2,2024-25,677.06,1,2024-08-01,697.37
1780,100890,4,2023-24,2933.81,1,2023-08-01,3021.82
1780,100890,2,2024-25,2768.56,1,2024-08-01,2851.62
1782,100891,2,2023-24,3281.39,1,2023-08-01,3379.83
1782,100891,4,2024-25,5366.18,1,2024-08-01,5527.17
1797,100898,4,2023-24,3297.53,1,2023-08-01,3396.46
1797,100898,4,2024-25,3938.99,1,2024-08-01,4057.16
1801,100900,3,2023-24,2028.28,1,2023-08-01,2089.13
1801,100900,4,2024-25,3026.8,1,2024-08-01,3117.6
1809,100904,2,2023-24,1029.93,1,2023-08-01,1060.83
1809,100904,3,2024-25,1119.88,0,2024-08-01,0.0
1810,100905,3,2023-24,1052.5,0,2023-08-01,0.0
1810,100905,4,2024-25,2868.2,1,2024-08-01,2954.25
1812,100906,4,2023-24,3552.41,1,2023-08-01,3658.98
1812,100906,2,2024-25,3021.21,1,2024-08-01,3111.85
1822,100911,4,2023-24,1150.61,1,2023-08-01,1185.13
1822,100911,2,2024-25,4124.21,1,2024-08-01,4247.94
1825,100912,2,2023-24,2835.53,1,2023-08-01,2920.6
1825,100912,2,2024-25,5750.27,0,2024-08-01,0.0
1827,100913,3,2023-24,2639.65,1,2023-08-01,2718.84
1827,100913,2,2024-25,3110.17,1,2024-08-01,3203.48
1831,100915,4,2023-24,1308.36,1,2023-08-01,1347.61
1831,100915,3,2024-25,4859.15,1,2024-08-01,5004.92
1833,100916,3,2023-24,2041.61,1,2023-08-01,2102.86
1833,100916,2,2024-25,4661.95,1,2024-08-01,4801.81
1849,100924,3,2023-24,1095.17,1,2023-08-01,1128.03
1849,100924,2,2024-25,5265.34,1,2024-08-01,5423.3
1854,100927,3,2023-24,5291.64,1,2023-08-01,5450.39
1854,100927,4,2024-25,3722.6,1,2024-08-01,3834.28
1859,100929,3,2023-24,873.4,1,2023-08-01,899.6
1859,100929,2,2024-25,2813.23,1,2024-08-01,2897.63
1865,100932,4,2023-24,3162.89,1,2023-08-01,3257.78
1865,100932,2,2024-25,5572.68,1,2024-08-01,5739.86
1866,100933,3,2023-24,2563.84,1,2023-08-01,2640.76
1866,100933,2,2024-25,1396.18,1,2024-08-01,1438.07
1871,100935,2,2023-24,2265.49,1,2023-08-01,2333.45
1871,100935,4,2024-25,3002.98,0,2024-08-01,0.0
1879,100939,2,2023-24,2796.2,1,2023-08-01,2880.09
1879,100939,3,2024-25,5612.18,1,2024-08-01,5780.55
1889,100944,3,2023-24,2168.05,1,2023-08-01,2233.09
1889,100944,3,2024-25,5357.57,1,2024-08-01,5518.3
1890,100945,3,2023-24,2418.5,1,2023-08-01,2491.06
1890,100945,2,2024-25,1017.39,1,2024-08-01,1047.91
1891,100945,2,2023-24,5678.6,1,2023-08-01,5848.96
1891,100945,4,2024-25,3676.82,1,2024-08-01,3787.12
1892,100946,2,2023-24,4083.3,0,2023-08-01,0.0
1892,100946,2,2024-25,2601.56,0,2024-08-01,0.0
1895,100947,4,2023-24,1631.18,1,2023-08-01,1680.12
1895,100947,4,2024-25,4375.61,1,2024-08-01,4506.88
1896,100948,3,2023-24,4123.55,1,2023-08-01,4247.26
1896,100948,2,2024-25,2764.49,0,2024-08-01,0.0
1898,100949,3,2023-24,3281.21,1,2023-08-01,3379.65
1898,100949,2,2024-25,2691.44,1,2024-08-01,2772.18
1899,100949,4,2023-24,2841.42,1,2023-08-01,2926.66
1899,100949,2,2024-25,5349.17,1,2024-08-01,5509.65
1900,100950,2,2023-24,1186.87,0,2023-08-01,0.0
1900,100950,2,2024-25,938.65,1,2024-08-01,966.81
1901,100950,4,2023-24,2739.62,1,2023-08-01,2821.81
1901,100950,2,2024-25,3249.34,1,2024-08-01,3346.82
1902,100951,2,2023-24,4100.79,1,2023-08-01,4223.81
1902,100951,2,2024-25,5554.2,1,2024-08-01,5720.83
1903,100951,3,2023-24,5829.55,1,2023-08-01,6004.44
1903,100951,3,2024-25,5937.11,1,2024-08-01,6115.22
1908,100954,2,2023-24,631.56,0,2023-08-01,0.0
1908,100954,2,2024-25,3981.67,1,2024-08-01,4101.12
1910,100955,4,2023-24,1824.8,1,2023-08-01,1879.54
1910,100955,3,2024-25,4234.36,0,2024-08-01,0.0
1911,100955,3,2023-24,5019.59,1,2023-08-01,5170.18
1911,100955,4,2024-25,1038.27,1,2024-08-01,1069.42
1916,100958,3,2023-24,5272.31,1,2023-08-01,5430.48
1916,100958,4,2024-25,5964.11,1,2024-08-01,6143.03
1917,100958,2,2023-24,730.98,1,2023-08-01,752.91
1917,100958,4,2024-25,828.01,0,2024-08-01,0.0
1920,100960,3,2023-24,4057.64,1,2023-08-01,4179.37
1920,100960,2,2024-25,4356.2,1,2024-08-01,4486.89
1926,100963,4,2023-24,5836.99,1,2023-08-01,6012.1
1926,100963,4,2024-25,1422.42,1,2024-08-01,1465.09
1932,100966,2,2023-24,1280.02,1,2023-08-01,1318.42
1932,100966,2,2024-25,5468.54,1,2024-08-01,5632.6
1934,100967,4,2023-24,4235.69,1,2023-08-01,4362.76
1934,100967,2,2024-25,3962.66,1,2024-08-01,4081.54
1935,100967,2,2023-24,2808.28,1,2023-08-01,2892.53
1935,100967,4,2024-25,958.13,0,2024-08-01,0.0
1949,100974,4,2023-24,1943.48,1,2023-08-01,2001.78
1949,100974,4,2024-25,958.09,1,2024-08-01,986.83
1952,100976,2,2023-24,1414.74,1,2023-08-01,1457.18
1952,100976,3,2024-25,5694.17,0,2024-08-01,0.0
1958,100979,4,2023-24,2679.92,1,2023-08-01,2760.32
1958,100979,3,2024-25,4135.98,1,2024-08-01,4260.06
1967,100983,4,2023-24,4806.45,0,2023-08-01,0.0
1967,100983,4,2024-25,676.27,1,2024-08-01,696.56
1974,100987,4,2023-24,5162.81,1,2023-08-01,5317.69
1974,100987,3,2024-25,702.7,1,2024-08-01,723.78
1976,100988,4,2023-24,5213.13,0,2023-08-01,0.0
1976,100988,2,2024-25,1584.91,1,2024-08-01,1632.46
1980,100990,3,2023-24,5478.34,0,2023-08-01,0.0
1980,100990,4,2024-25,3816.64,1,2024-08-01,3931.14
1984,100992,2,2023-24,4244.51,1,2023-08-01,4371.85
1984,100992,2,2024-25,1282.09,1,2024-08-01,1320.55
1991,100995,3,2023-24,1186.74,1,2023-08-01,1222.34
1991,100995,4,2024-25,741.72,1,2024-08-01,763.97
1992,100996,4,2023-24,3846.55,1,2023-08-01,3961.95
1992,100996,4,2024-25,5625.09,0,2024-08-01,0.0
1994,100997,3,2023-24,612.29,1,2023-08-01,630.66
1994,100997,4,2024-25,4571.63,1,2024-08-01,4708.78
1995,100997,3,2023-24,4408.83,1,2023-08-01,4541.09
1995,100997,3,2024-25,2848.64,1,2024-08-01,2934.1
2000,101000,2,2023-24,968.31,1,2023-08-01,997.36
2000,101000,3,2024-25,1598.08,1,2024-08-01,1646.02
2007,101003,3,2023-24,5907.47,0,2023-08-01,0.0
2007,101003,4,2024-25,4792.21,1,2024-08-01,4935.98
2008,101004,3,2023-24,4592.2,1,2023-08-01,4729.97
2008,101004,4,2024-25,2735.36,1,2024-08-01,2817.42
2016,101008,2,2023-24,4932.24,1,2023-08-01,5080.21
2016,101008,2,2024-25,2603.69,1,2024-08-01,2681.8
2021,101010,3,2023-24,4600.84,1,2023-08-01,4738.87
2021,101010,2,2024-25,5770.87,1,2024-08-01,5944.0
2024,101012,4,2023-24,4486.82,0,2023-08-01,0.0
2024,101012,3,2024-25,4386.27,1,2024-08-01,4517.86
2027,101013,3,2023-24,2766.64,0,2023-08-01,0.0
2027,101013,4,2024-25,619.84,1,2024-08-01,638.44
2029,101014,3,2023-24,5620.08,1,2023-08-01,5788.68
2029,101014,4,2024-25,5520.16,1,2024-08-01,5685.76
2031,101015,4,2023-24,2208.48,1,2023-08-01,2274.73
2031,101015,4,2024-25,3636.31,0,2024-08-01,0.0
2032,101016,4,2023-24,756.63,1,2023-08-01,779.33
2032,101016,4,2024-25,1071.34,1,2024-08-01,1103.48
2034,101017,2,2023-24,2120.78,1,2023-08-01,2184.4
2034,101017,4,2024-25,4235.73,0,2024-08-01,0.0
2035,101017,2,2023-24,1429.34,1,2023-08-01,1472.22
2035,101017,4,2024-25,5073.45,1,2024-08-01,5225.65
2041,101020,4,2023-24,4373.13,0,2023-08-01,0.0
2041,101020,4,2024-25,3039.32,1,2024-08-01,3130.5
2042,101021,3,2023-24,4182.23,0,2023-08-01,0.0
2042,101021,3,2024-25,1642.76,0,2024-08-01,0.0
2045,101022,4,2023-24,4186.55,0,2023-08-01,0.0
2045,101022,4,2024-25,3854.54,1,2024-08-01,3970.18
2047,101023,4,2023-24,2830.4,0,2023-08-01,0.0
2047,101023,3,2024-25,4813.95,1,2024-08-01,4958.37
2059,101029,2,2023-24,1022.83,1,2023-08-01,1053.51
2059,101029,2,2024-25,2121.03,1,2024-08-01,2184.66
2060,101030,3,2023-24,2339.71,1,2023-08-01,2409.9
2060,101030,2,2024-25,884.97,1,2024-08-01,911.52
2061,101030,4,2023-24,3029.28,1,2023-08-01,3120.16
2061,101030,3,2024-25,5333.32,1,2024-08-01,5493.32
2064,101032,4,2023-24,1331.81,1,2023-08-01,1371.76
2064,101032,2,2024-25,1606.44,1,2024-08-01,1654.63
2072,101036,2,2023-24,2401.79,1,2023-08-01,2473.84
2072,101036,4,2024-25,2505.4,1,2024-08-01,2580.56
2074,101037,3,2023-24,1736.18,1,2023-08-01,1788.27
2074,101037,3,2024-25,2597.9,1,2024-08-01,2675.84
2075,101037,4,2023-24,2652.72,1,2023-08-01,2732.3
2075,101037,4,2024-25,4271.9,1,2024-08-01,4400.06
2078,101039,3,2023-24,1897.51,1,2023-08-01,1954.44
2078,101039,2,2024-25,2747.58,1,2024-08-01,2830.01
2080,101040,2,2023-24,818.93,1,2023-08-01,843.5
2080,101040,2,2024-25,3888.26,1,2024-08-01,4004.91
2083,101041,2,2023-24,4500.46,1,2023-08-01,4635.47
2083,101041,4,2024-25,4568.07,1,2024-08-01,4705.11
2084,101042,2,2023-24,2663.29,1,2023-08-01,2743.19
2084,101042,2,2024-25,2717.28,1,2024-08-01,2798.8
2085,101042,3,2023-24,3349.01,1,2023-08-01,3449.48
2085,101042,4,2024-25,4095.22,1,2024-08-01,4218.08
2094,101047,4,2023-24,772.01,1,2023-08-01,795.17
2094,101047,3,2024-25,5495.52,1,2024-08-01,5660.39
2097,101048,3,2023-24,5578.29,1,2023-08-01,5745.64
2097,101048,3,2024-25,3018.99,0,2024-08-01,0.0
2099,101049,3,2023-24,3063.98,0,2023-08-01,0.0
2099,101049,4,2024-25,3030.74,1,2024-08-01,3121.66
2100,101050,2,2023-24,1870.32,1,2023-08-01,1926.43
2100,101050,3,2024-25,4879.95,0,2024-08-01,0.0
2103,101051,4,2023-24,5487.0,0,2023-08-01,0.0
2103,101051,3,2024-25,2101.5,1,2024-08-01,2164.55
2112,101056,3,2023-24,2178.66,1,2023-08-01,2244.02
2112,101056,2,2024-25,2195.07,1,2024-08-01,2260.92
2124,101062,4,2023-24,3323.99,1,2023-08-01,3423.71
2124,101062,4,2024-25,1004.36,0,2024-08-01,0.0
2125,101062,2,2023-24,3813.7,1,2023-08-01,3928.11
2125,101062,3,2024-25,3201.21,1,2024-08-01,3297.25
2127,101063,4,2023-24,2294.05,1,2023-08-01,2362.87
2127,101063,2,2024-25,2880.94,0,2024-08-01,0.0
2137,101068,2,2023-24,1063.64,1,2023-08-01,1095.55
2137,101068,4,2024-25,2587.08,1,2024-08-01,2664.69
2139,101069,4,2023-24,641.19,1,2023-08-01,660.43
2139,101069,2,2024-25,2158.2,1,2024-08-01,2222.95
2140,101070,2,2023-24,3626.03,1,2023-08-01,3734.81
2140,101070,3,2024-25,2531.97,1,2024-08-01,2607.93
2144,101072,3,2023-24,4812.12,1,2023-08-01,4956.48
2144,101072,2,2024-25,3141.95,1,2024-08-01,3236.21
2145,101072,4,2023-24,4838.1,1,2023-08-01,4983.24
2145,101072,3,2024-25,4561.14,1,2024-08-01,4697.97
2146,101073,4,2023-24,4809.99,1,2023-08-01,4954.29
2146,101073,3,2024-25,3583.12,1,2024-08-01,3690.61
2147,101073,2,2023-24,1516.38,1,2023-08-01,1561.87
2147,101073,3,2024-25,2159.0,1,2024-08-01,2223.77
2155,101077,2,2023-24,4482.93,1,2023-08-01,4617.42
2155,101077,4,2024-25,4940.53,0,2024-08-01,0.0
2158,101079,2,2023-24,2259.41,1,2023-08-01,2327.19
2158,101079,3,2024-25,2789.31,0,2024-08-01,0.0
2171,101085,4,2023-24,2037.6,0,2023-08-01,0.0
2171,101085,3,2024-25,1338.08,1,2024-08-01,1378.22
2174,101087,4,2023-24,3978.32,1,2023-08-01,4097.67
2174,101087,3,2024-25,1579.39,0,2024-08-01,0.0
2175,101087,4,2023-24,1525.31,1,2023-08-01,1571.07
2175,101087,2,2024-25,1324.24,0,2024-08-01,0.0
2176,101088,3,2023-24,1286.84,1,2023-08-01,1325.45
2176,101088,4,2024-25,5896.76,0,2024-08-01,0.0
2178,101089,4,2023-24,5708.39,1,2023-08-01,5879.64
2178,101089,3,2024-25,3705.28,1,2024-08-01,3816.44
2180,101090,3,2023-24,2290.59,1,2023-08-01,2359.31
2180,101090,4,2024-25,5187.7,1,2024-08-01,5343.33
2182,101091,2,2023-24,4550.88,1,2023-08-01,4687.41
2182,101091,3,2024-25,1280.03,1,2024-08-01,1318.43
2184,101092,4,2023-24,5817.15,0,2023-08-01,0.0
2184,101092,4,2024-25,2890.03,1,2024-08-01,2976.73
2192,101096,2,2023-24,1811.15,1,2023-08-01,1865.48
2192,101096,4,2024-25,604.8,1,2024-08-01,622.94
2196,101098,4,2023-24,5731.05,1,2023-08-01,5902.98
2196,101098,4,2024-25,3863.7,0,2024-08-01,0.0
2200,101100,4,2023-24,4036.93,1,2023-08-01,4158.04
2200,101100,4,2024-25,2359.1,1,2024-08-01,2429.87
2208,101104,4,2023-24,2177.72,1,2023-08-01,2243.05
2208,101104,2,2024-25,1368.91,0,2024-08-01,0.0
2211,101105,2,2023-24,795.5,1,2023-08-01,819.37
2211,101105,4,2024-25,5503.7,1,2024-08-01,5668.81
2215,101107,4,2023-24,2662.46,1,2023-08-01,2742.33
2215,101107,3,2024-25,1312.11,0,2024-08-01,0.0
2217,101108,3,2023-24,5278.24,1,2023-08-01,5436.59
2217,101108,3,2024-25,5600.31,1,2024-08-01,5768.32
2220,101110,2,2023-24,5161.9,1,2023-08-01,5316.76
2220,101110,4,2024-25,1949.34,1,2024-08-01,2007.82
2230,101115,2,2023-24,4115.02,1,2023-08-01,4238.47
2230,101115,3,2024-25,5785.47,1,2024-08-01,5959.03
2233,101116,4,2023-24,877.15,1,2023-08-01,903.46
2233,101116,2,2024-25,5488.29,0,2024-08-01,0.0
2234,101117,4,2023-24,3657.77,1,2023-08-01,3767.5
2234,101117,2,2024-25,606.28,0,2024-08-01,0.0
2239,101119,4,2023-24,1573.55,1,2023-08-01,1620.76
2239,101119,4,2024-25,1507.12,1,2024-08-01,1552.33
2240,101120,3,2023-24,3883.56,1,2023-08-01,4000.07
2240,101120,3,2024-25,4384.32,1,2024-08-01,4515.85
2242,101121,3,2023-24,787.09,0,2023-08-01,0.0
2242,101121,2,2024-25,3097.68,1,2024-08-01,3190.61
2246,101123,4,2023-24,3218.97,1,2023-08-01,3315.54
2246,101123,4,2024-25,4801.11,0,2024-08-01,0.0
2247,101123,2,2023-24,2028.55,1,2023-08-01,2089.41
2247,101123,2,2024-25,3554.93,1,2024-08-01,3661.58
2248,101124,2,2023-24,947.57,1,2023-08-01,976.0
2248,101124,4,2024-25,3519.42,1,2024-08-01,3625.0
2252,101126,2,2023-24,2879.03,1,2023-08-01,2965.4
2252,101126,3,2024-25,4536.77,1,2024-08-01,4672.87
2259,101129,3,2023-24,4245.11,0,2023-08-01,0.0
2259,101129,4,2024-25,603.45,1,2024-08-01,621.55
2263,101131,2,2023-24,1908.61,1,2023-08-01,1965.87
2263,101131,3,2024-25,5478.74,1,2024-08-01,5643.1
2269,101134,3,2023-24,4116.84,0,2023-08-01,0.0
2269,101134,4,2024-25,2536.74,1,2024-08-01,2612.84
2273,101136,4,2023-24,4061.83,1,2023-08-01,4183.68
2273,101136,3,2024-25,4295.56,1,2024-08-01,4424.43
2277,101138,4,2023-24,5967.4,1,2023-08-01,6146.42
2277,101138,4,2024-25,837.83,1,2024-08-01,862.96
2278,101139,4,2023-24,5574.22,1,2023-08-01,5741.45
2278,101139,4,2024-25,4755.44,1,2024-08-01,4898.1
2283,101141,2,2023-24,1705.63,1,2023-08-01,1756.8
2283,101141,3,2024-25,5584.46,1,2024-08-01,5751.99
2286,101143,4,2023-24,2086.08,1,2023-08-01,2148.66
2286,101143,2,2024-25,1270.64,1,2024-08-01,1308.76
2298,101149,2,2023-24,2085.39,1,2023-08-01,2147.95
2298,101149,4,2024-25,3235.47,1,2024-08-01,3332.53
2301,101150,4,2023-24,5654.16,1,2023-08-01,5823.78
2301,101150,3,2024-25,3472.25,0,2024-08-01,0.0
2302,101151,4,2023-24,4707.0,0,2023-08-01,0.0
2302,101151,4,2024-25,2019.54,0,2024-08-01,0.0
2304,101152,2,2023-24,5790.95,1,2023-08-01,5964.68
2304,101152,3,2024-25,2378.28,0,2024-08-01,0.0
2305,101152,4,2023-24,2448.77,1,2023-08-01,2522.23
2305,101152,3,2024-25,4630.79,1,2024-08-01,4769.71
2306,101153,4,2023-24,625.66,1,2023-08-01,644.43
2306,101153,2,2024-25,1815.0,1,2024-08-01,1869.45
2327,101163,2,2023-24,5168.22,1,2023-08-01,5323.27
2327,101163,3,2024-25,3728.89,1,2024-08-01,3840.76
2329,101164,4,2023-24,3782.01,1,2023-08-01,3895.47
2329,101164,3,2024-25,1017.89,1,2024-08-01,1048.43
2331,101165,3,2023-24,3478.27,1,2023-08-01,3582.62
2331,101165,3,2024-25,5894.78,1,2024-08-01,6071.62
2332,101166,4,2023-24,4138.91,1,2023-08-01,4263.08
2332,101166,3,2024-25,1530.36,1,2024-08-01,1576.27
2338,101169,2,2023-24,3772.42,1,2023-08-01,3885.59
2338,101169,2,2024-25,2785.43,1,2024-08-01,2868.99
2340,101170,4,2023-24,5710.54,0,2023-08-01,0.0
2340,101170,2,2024-25,2614.85,1,2024-08-01,2693.3
2341,101170,2,2023-24,1889.56,1,2023-08-01,1946.25
2341,101170,3,2024-25,5394.5,1,2024-08-01,5556.34
2344,101172,2,2023-24,1955.39,1,2023-08-01,2014.05
2344,101172,3,2024-25,1803.08,1,2024-08-01,1857.17
2346,101173,2,2023-24,3986.22,1,2023-08-01,4105.81
2346,101173,4,2024-25,1121.91,1,2024-08-01,1155.57
2351,101175,4,2023-24,5742.39,1,2023-08-01,5914.66
2351,101175,4,2024-25,2898.7,1,2024-08-01,2985.66
2352,101176,4,2023-24,785.86,1,2023-08-01,809.44
2352,101176,3,2024-25,3459.49,0,2024-08-01,0.0
2355,101177,4,2023-24,1674.68,1,2023-08-01,1724.92
2355,101177,2,2024-25,695.09,1,2024-08-01,715.94
2362,101181,4,2023-24,1111.7,1,2023-08-01,1145.05
2362,101181,4,2024-25,1158.83,0,2024-08-01,0.0
2365,101182,2,2023-24,1560.36,1,2023-08-01,1607.17
2365,101182,4,2024-25,4746.95,0,2024-08-01,0.0
2366,101183,2,2023-24,642.26,1,2023-08-01,661.53
2366,101183,2,2024-25,3924.61,0,2024-08-01,0.0
2368,101184,3,2023-24,4005.36,1,2023-08-01,4125.52
2368,101184,2,2024-25,2527.53,0,2024-08-01,0.0
2369,101184,3,2023-24,5234.31,1,2023-08-01,5391.34
2369,101184,2,2024-25,1899.27,1,2024-08-01,1956.25
2380,101190,3,2023-24,4993.62,1,2023-08-01,5143.43
2380,101190,2,2024-25,4676.0,0,2024-08-01,0.0
2384,101192,3,2023-24,1168.49,0,2023-08-01,0.0
2384,101192,4,2024-25,3511.39,1,2024-08-01,3616.73
2386,101193,2,2023-24,5266.9,1,2023-08-01,5424.91
2386,101193,3,2024-25,5154.24,1,2024-08-01,5308.87
2388,101194,3,2023-24,4700.72,1,2023-08-01,4841.74
2388,101194,3,2024-25,2224.69,1,2024-08-01,2291.43
2397,101198,2,2023-24,5972.78,1,2023-08-01,6151.96
2397,101198,2,2024-25,1370.78,1,2024-08-01,1411.9
2408,101204,3,2023-24,5477.15,1,2023-08-01,5641.46
2408,101204,3,2024-25,724.37,1,2024-08-01,746.1
2410,101205,2,2023-24,3801.86,1,2023-08-01,3915.92
2410,101205,2,2024-25,3748.13,1,2024-08-01,3860.57
2411,101205,2,2023-24,5882.12,1,2023-08-01,6058.58
2411,101205,2,2024-25,1564.88,1,2024-08-01,1611.83
2420,101210,3,2023-24,943.42,1,2023-08-01,971.72
2420,101210,4,2024-25,1356.9,1,2024-08-01,1397.61
2422,101211,4,2023-24,4606.79,1,2023-08-01,4744.99
2422,101211,3,2024-25,904.27,1,2024-08-01,931.4
2426,101213,3,2023-24,5065.36,1,2023-08-01,5217.32
2426,101213,4,2024-25,5704.55,0,2024-08-01,0.0
2429,101214,4,2023-24,803.84,0,2023-08-01,0.0
2429,101214,3,2024-25,5006.08,1,2024-08-01,5156.26
2431,101215,3,2023-24,5007.0,0,2023-08-01,0.0
2431,101215,3,2024-25,4862.96,0,2024-08-01,0.0
2439,101219,2,2023-24,2491.71,1,2023-08-01,2566.46
2439,101219,4,2024-25,5596.38,0,2024-08-01,0.0
2440,101220,4,2023-24,4458.22,1,2023-08-01,4591.97
2440,101220,4,2024-25,2098.64,1,2024-08-01,2161.6
2448,101224,2,2023-24,5619.59,1,2023-08-01,5788.18
2448,101224,4,2024-25,2790.25,1,2024-08-01,2873.96
2451,101225,2,2023-24,1720.29,0,2023-08-01,0.0
2451,101225,4,2024-25,2864.63,1,2024-08-01,2950.57
2452,101226,3,2023-24,1607.53,1,2023-08-01,1655.76
2452,101226,4,2024-25,3966.99,1,2024-08-01,4086.0
2455,101227,3,2023-24,4528.24,1,2023-08-01,4664.09
2455,101227,2,2024-25,999.27,1,2024-08-01,1029.25
2468,101234,2,2023-24,3394.31,1,2023-08-01,3496.14
2468,101234,3,2024-25,2016.21,1,2024-08-01,2076.7
2469,101234,3,2023-24,5756.78,1,2023-08-01,5929.48
2469,101234,3,2024-25,1920.97,1,2024-08-01,1978.6
2470,101235,3,2023-24,2889.09,1,2023-08-01,2975.76
2470,101235,4,2024-25,4399.6,0,2024-08-01,0.0
2472,101236,2,2023-24,3031.4,1,2023-08-01,3122.34
2472,101236,3,2024-25,4426.51,1,2024-08-01,4559.31
2473,101236,3,2023-24,5168.61,1,2023-08-01,5323.67
2473,101236,3,2024-25,3265.92,1,2024-08-01,3363.9
2475,101237,3,2023-24,4106.15,1,2023-08-01,4229.33
2475,101237,2,2024-25,2903.98,0,2024-08-01,0.0
2484,101242,3,2023-24,4065.44,1,2023-08-01,4187.4
2484,101242,3,2024-25,2975.28,1,2024-08-01,3064.54
2485,101242,3,2023-24,3270.67,0,2023-08-01,0.0
2485,101242,2,2024-25,3713.97,0,2024-08-01,0.0
2493,101246,3,2023-24,5209.46,1,2023-08-01,5365.74
2493,101246,4,2024-25,5595.78,1,2024-08-01,5763.65
2495,101247,2,2023-24,5762.15,1,2023-08-01,5935.01
2495,101247,4,2024-25,4006.49,0,2024-08-01,0.0
2501,101250,2,2023-24,2809.42,1,2023-08-01,2893.7
2501,101250,2,2024-25,5467.38,1,2024-08-01,5631.4
2503,101251,3,2023-24,4252.92,0,2023-08-01,0.0
2503,101251,2,2024-25,3864.64,1,2024-08-01,3980.58
2508,101254,2,2023-24,3262.79,1,2023-08-01,3360.67
2508,101254,2,2024-25,2785.98,1,2024-08-01,2869.56
2512,101256,3,2023-24,1801.57,1,2023-08-01,1855.62
2512,101256,4,2024-25,1826.07,1,2024-08-01,1880.85
2518,101259,2,2023-24,2841.16,1,2023-08-01,2926.39
2518,101259,4,2024-25,4587.24,0,2024-08-01,0.0
2525,101262,2,2023-24,3167.39,0,2023-08-01,0.0
2525,101262,2,2024-25,3878.31,1,2024-08-01,3994.66
2528,101264,2,2023-24,3187.42,0,2023-08-01,0.0
2528,101264,4,2024-25,2800.93,1,2024-08-01,2884.96
2533,101266,4,2023-24,3603.76,1,2023-08-01,3711.87
2533,101266,3,2024-25,1145.95,0,2024-08-01,0.0
2538,101269,2,2023-24,2567.92,0,2023-08-01,0.0
2538,101269,3,2024-25,2775.68,1,2024-08-01,2858.95
2546,101273,4,2023-24,1933.61,1,2023-08-01,1991.62
2546,101273,4,2024-25,5715.12,1,2024-08-01,5886.57
2547,101273,3,2023-24,5365.76,1,2023-08-01,5526.73
2547,101273,3,2024-25,677.98,1,2024-08-01,698.32
2548,101274,2,2023-24,2890.29,1,2023-08-01,2977.0
2548,101274,4,2024-25,874.26,1,2024-08-01,900.49
2549,101274,4,2023-24,5270.23,1,2023-08-01,5428.34
2549,101274,3,2024-25,3059.67,1,2024-08-01,3151.46
